"","sample_code","sample_type","infected_count","disease","organ","portion","branch","total_count","leaf_incidence","Shade_tree_species","Section_of_Kaweri","Coffee_Variety","distance","Shade_tree_soil_sample_CODE","distance_class","log_total_count"
"127","FIC1COF3_Kita","No_CRBD_berries_middle_portion_3rd_branch",4,"CRBD","berries","middle","3rd",18,0.222222222222222,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.89037175789616
"128","FIC1COF3_Kita","No_CRBD_berries_middle_portion_4th_branch",3,"CRBD","berries","middle","4th",41,0.0731707317073171,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.71357206670431
"129","FIC1COF3_Kita","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",12,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.484906649788
"130","FIC1COF3_Kita","No_CWD_leaves_Top_portion_2nd_branch",0,"CWD","leaves","Top","2nd",30,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.40119738166216
"131","FIC1COF3_Kita","No_CWD_leaves_Top_portion_3rd_branch",1,"CWD","leaves","Top","3rd",19,0.0526315789473684,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.94443897916644
"132","FIC1COF3_Kita","No_CWD_leaves_Top_portion_4th_branch",1,"CWD","leaves","Top","4th",11,0.0909090909090909,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.39789527279837
"133","FIC1COF3_Kita","No_CLR_leaves_Top_portion_1st_branch",0,"CLR","leaves","Top","1st",12,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.484906649788
"134","FIC1COF3_Kita","No_CLR_leaves_Top_portion_2nd_branch",0,"CLR","leaves","Top","2nd",30,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.40119738166216
"135","FIC1COF3_Kita","No_CLR_leaves_Top_portion_3rd_branch",0,"CLR","leaves","Top","3rd",19,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.94443897916644
"136","FIC1COF3_Kita","No_CLR_leaves_Top_portion_4th_branch",0,"CLR","leaves","Top","4th",11,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.39789527279837
"137","FIC1COF3_Kita","No_CRBD_leaves_Top_portion_1st_branch",2,"CRBD","leaves","Top","1st",12,0.166666666666667,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.484906649788
"138","FIC1COF3_Kita","No_CRBD_leaves_Top_portion_2nd_branch",2,"CRBD","leaves","Top","2nd",30,0.0666666666666667,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.40119738166216
"139","FIC1COF3_Kita","No_CRBD_leaves_Top_portion_3rd_branch",3,"CRBD","leaves","Top","3rd",19,0.157894736842105,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.94443897916644
"140","FIC1COF3_Kita","No_CRBD_leaves_Top_portion_4th_branch",4,"CRBD","leaves","Top","4th",11,0.363636363636364,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",2.39789527279837
"141","FIC1COF3_Kita","No_CRBD_berries_Top_portion_1st_branch",0,"CRBD","berries","Top","1st",51,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.93182563272433
"142","FIC1COF3_Kita","No_CRBD_berries_Top_portion_2nd_branch",0,"CRBD","berries","Top","2nd",21,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.04452243772342
"143","FIC1COF3_Kita","No_CRBD_berries_Top_portion_3rd_branch",4,"CRBD","berries","Top","3rd",39,0.102564102564103,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",3.66356164612965
"144","FIC1COF3_Kita","No_CRBD_berries_Top_portion_4th_branch",0,"CRBD","berries","Top","4th",67,0,"Fn","Kitagweta","Op2",22,"FIC1_Kita","(16-22]",4.20469261939097
"145","FIC4COF1_Kita","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",11,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"146","FIC4COF1_Kita","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",12,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.484906649788
"147","FIC4COF1_Kita","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",14,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.63905732961526
"148","FIC4COF1_Kita","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",11,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"149","FIC4COF1_Kita","No_CLR_leaves_lower_portion_1st_branch",5,"CLR","leaves","lower","1st",11,0.454545454545455,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"150","FIC4COF1_Kita","No_CLR_leaves_lower_portion_2nd_branch",6,"CLR","leaves","lower","2nd",12,0.5,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.484906649788
"151","FIC4COF1_Kita","No_CLR_leaves_lower_portion_3rd_branch",8,"CLR","leaves","lower","3rd",14,0.571428571428571,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.63905732961526
"152","FIC4COF1_Kita","No_CLR_leaves_lower_portion_4th_branch",4,"CLR","leaves","lower","4th",11,0.363636363636364,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"153","FIC4COF1_Kita","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",11,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"154","FIC4COF1_Kita","No_CRBD_leaves_lower_portion_2nd_branch",0,"CRBD","leaves","lower","2nd",12,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.484906649788
"155","FIC4COF1_Kita","No_CRBD_leaves_lower_portion_3rd_branch",0,"CRBD","leaves","lower","3rd",14,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.63905732961526
"156","FIC4COF1_Kita","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",11,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"157","FIC4COF1_Kita","No_CRBD_berries_lower_portion_1st_branch",2,"CRBD","berries","lower","1st",15,0.133333333333333,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.70805020110221
"158","FIC4COF1_Kita","No_CRBD_berries_lower_portion_2nd_branch",0,"CRBD","berries","lower","2nd",9,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.19722457733622
"159","FIC4COF1_Kita","No_CRBD_berries_lower_portion_3rd_branch",0,"CRBD","berries","lower","3rd",6,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",1.79175946922805
"160","FIC4COF1_Kita","No_CRBD_berries_lower_portion_4th_branch",0,"CRBD","berries","lower","4th",32,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",3.46573590279973
"161","FIC4COF1_Kita","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",11,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"162","FIC4COF1_Kita","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",17,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.83321334405622
"163","FIC4COF1_Kita","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",13,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"164","FIC4COF1_Kita","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",13,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"165","FIC4COF1_Kita","No_CLR_leaves_middle_portion_1st_branch",6,"CLR","leaves","middle","1st",11,0.545454545454545,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"166","FIC4COF1_Kita","No_CLR_leaves_middle_portion_2nd_branch",5,"CLR","leaves","middle","2nd",17,0.294117647058824,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.83321334405622
"167","FIC4COF1_Kita","No_CLR_leaves_middle_portion_3rd_branch",4,"CLR","leaves","middle","3rd",13,0.307692307692308,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"168","FIC4COF1_Kita","No_CLR_leaves_middle_portion_4th_branch",0,"CLR","leaves","middle","4th",13,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"169","FIC4COF1_Kita","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",11,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.39789527279837
"170","FIC4COF1_Kita","No_CRBD_leaves_middle_portion_2nd_branch",0,"CRBD","leaves","middle","2nd",17,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.83321334405622
"171","FIC4COF1_Kita","No_CRBD_leaves_middle_portion_3rd_branch",0,"CRBD","leaves","middle","3rd",13,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"172","FIC4COF1_Kita","No_CRBD_leaves_middle_portion_4th_branch",0,"CRBD","leaves","middle","4th",13,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"173","FIC4COF1_Kita","No_CRBD_berries_middle_portion_1st_branch",0,"CRBD","berries","middle","1st",24,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",3.17805383034795
"174","FIC4COF1_Kita","No_CRBD_berries_middle_portion_2nd_branch",0,"CRBD","berries","middle","2nd",40,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",3.68887945411394
"175","FIC4COF1_Kita","No_CRBD_berries_middle_portion_3rd_branch",1,"CRBD","berries","middle","3rd",7,0.142857142857143,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",1.94591014905531
"176","FIC4COF1_Kita","No_CRBD_berries_middle_portion_4th_branch",0,"CRBD","berries","middle","4th",46,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",3.8286413964891
"177","FIC4COF1_Kita","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",16,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.77258872223978
"178","FIC4COF1_Kita","No_CWD_leaves_Top_portion_2nd_branch",0,"CWD","leaves","Top","2nd",14,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.63905732961526
"179","FIC4COF1_Kita","No_CWD_leaves_Top_portion_3rd_branch",0,"CWD","leaves","Top","3rd",4,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",1.38629436111989
"180","FIC4COF1_Kita","No_CWD_leaves_Top_portion_4th_branch",0,"CWD","leaves","Top","4th",9,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.19722457733622
"181","FIC4COF1_Kita","No_CLR_leaves_Top_portion_1st_branch",4,"CLR","leaves","Top","1st",16,0.25,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.77258872223978
"182","FIC4COF1_Kita","No_CLR_leaves_Top_portion_2nd_branch",2,"CLR","leaves","Top","2nd",14,0.142857142857143,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.63905732961526
"183","FIC4COF1_Kita","No_CLR_leaves_Top_portion_3rd_branch",1,"CLR","leaves","Top","3rd",4,0.25,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",1.38629436111989
"184","FIC4COF1_Kita","No_CLR_leaves_Top_portion_4th_branch",2,"CLR","leaves","Top","4th",9,0.222222222222222,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.19722457733622
"185","FIC4COF1_Kita","No_CRBD_leaves_Top_portion_1st_branch",0,"CRBD","leaves","Top","1st",16,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.77258872223978
"186","FIC4COF1_Kita","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",14,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.63905732961526
"187","FIC4COF1_Kita","No_CRBD_leaves_Top_portion_3rd_branch",0,"CRBD","leaves","Top","3rd",4,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",1.38629436111989
"188","FIC4COF1_Kita","No_CRBD_leaves_Top_portion_4th_branch",0,"CRBD","leaves","Top","4th",9,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.19722457733622
"189","FIC4COF1_Kita","No_CRBD_berries_Top_portion_1st_branch",0,"CRBD","berries","Top","1st",36,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",3.58351893845611
"190","FIC4COF1_Kita","No_CRBD_berries_Top_portion_2nd_branch",0,"CRBD","berries","Top","2nd",12,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.484906649788
"191","FIC4COF1_Kita","No_CRBD_berries_Top_portion_3rd_branch",0,"CRBD","berries","Top","3rd",13,0,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",2.56494935746154
"192","FIC4COF1_Kita","No_CRBD_berries_Top_portion_4th_branch",0,"CRBD","berries","Top","4th",0,NA,"Fn","Kitagweta","Clone C",3,"FIC4_Kita","[0-8]",-Inf
"193","FIC4COF2_Kita","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",8,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.07944154167984
"194","FIC4COF2_Kita","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",16,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.77258872223978
"195","FIC4COF2_Kita","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",12,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.484906649788
"196","FIC4COF2_Kita","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",21,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.04452243772342
"197","FIC4COF2_Kita","No_CLR_leaves_lower_portion_1st_branch",4,"CLR","leaves","lower","1st",8,0.5,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.07944154167984
"198","FIC4COF2_Kita","No_CLR_leaves_lower_portion_2nd_branch",8,"CLR","leaves","lower","2nd",16,0.5,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.77258872223978
"199","FIC4COF2_Kita","No_CLR_leaves_lower_portion_3rd_branch",8,"CLR","leaves","lower","3rd",12,0.666666666666667,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.484906649788
"200","FIC4COF2_Kita","No_CLR_leaves_lower_portion_4th_branch",7,"CLR","leaves","lower","4th",21,0.333333333333333,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.04452243772342
"201","FIC4COF2_Kita","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",8,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.07944154167984
"202","FIC4COF2_Kita","No_CRBD_leaves_lower_portion_2nd_branch",0,"CRBD","leaves","lower","2nd",16,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.77258872223978
"203","FIC4COF2_Kita","No_CRBD_leaves_lower_portion_3rd_branch",0,"CRBD","leaves","lower","3rd",12,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.484906649788
"204","FIC4COF2_Kita","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",21,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.04452243772342
"205","FIC4COF2_Kita","No_CRBD_berries_lower_portion_1st_branch",3,"CRBD","berries","lower","1st",12,0.25,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.484906649788
"206","FIC4COF2_Kita","No_CRBD_berries_lower_portion_2nd_branch",2,"CRBD","berries","lower","2nd",22,0.0909090909090909,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.09104245335832
"207","FIC4COF2_Kita","No_CRBD_berries_lower_portion_3rd_branch",13,"CRBD","berries","lower","3rd",32,0.40625,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.46573590279973
"208","FIC4COF2_Kita","No_CRBD_berries_lower_portion_4th_branch",18,"CRBD","berries","lower","4th",42,0.428571428571429,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.73766961828337
"209","FIC4COF2_Kita","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",18,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"210","FIC4COF2_Kita","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",15,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.70805020110221
"211","FIC4COF2_Kita","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",18,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"212","FIC4COF2_Kita","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",22,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.09104245335832
"213","FIC4COF2_Kita","No_CLR_leaves_middle_portion_1st_branch",6,"CLR","leaves","middle","1st",18,0.333333333333333,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"214","FIC4COF2_Kita","No_CLR_leaves_middle_portion_2nd_branch",8,"CLR","leaves","middle","2nd",15,0.533333333333333,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.70805020110221
"215","FIC4COF2_Kita","No_CLR_leaves_middle_portion_3rd_branch",6,"CLR","leaves","middle","3rd",18,0.333333333333333,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"216","FIC4COF2_Kita","No_CLR_leaves_middle_portion_4th_branch",5,"CLR","leaves","middle","4th",22,0.227272727272727,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.09104245335832
"217","FIC4COF2_Kita","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",18,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"218","FIC4COF2_Kita","No_CRBD_leaves_middle_portion_2nd_branch",0,"CRBD","leaves","middle","2nd",15,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.70805020110221
"219","FIC4COF2_Kita","No_CRBD_leaves_middle_portion_3rd_branch",0,"CRBD","leaves","middle","3rd",18,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"220","FIC4COF2_Kita","No_CRBD_leaves_middle_portion_4th_branch",0,"CRBD","leaves","middle","4th",22,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.09104245335832
"221","FIC4COF2_Kita","No_CRBD_berries_middle_portion_1st_branch",7,"CRBD","berries","middle","1st",31,0.225806451612903,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.43398720448515
"222","FIC4COF2_Kita","No_CRBD_berries_middle_portion_2nd_branch",12,"CRBD","berries","middle","2nd",31,0.387096774193548,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.43398720448515
"223","FIC4COF2_Kita","No_CRBD_berries_middle_portion_3rd_branch",14,"CRBD","berries","middle","3rd",59,0.23728813559322,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",4.07753744390572
"224","FIC4COF2_Kita","No_CRBD_berries_middle_portion_4th_branch",12,"CRBD","berries","middle","4th",25,0.48,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.2188758248682
"225","FIC4COF2_Kita","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",18,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"226","FIC4COF2_Kita","No_CWD_leaves_Top_portion_2nd_branch",0,"CWD","leaves","Top","2nd",13,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.56494935746154
"227","FIC4COF2_Kita","No_CWD_leaves_Top_portion_3rd_branch",0,"CWD","leaves","Top","3rd",20,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.99573227355399
"228","FIC4COF2_Kita","No_CWD_leaves_Top_portion_4th_branch",0,"CWD","leaves","Top","4th",15,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.70805020110221
"229","FIC4COF2_Kita","No_CLR_leaves_Top_portion_1st_branch",8,"CLR","leaves","Top","1st",18,0.444444444444444,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"230","FIC4COF2_Kita","No_CLR_leaves_Top_portion_2nd_branch",12,"CLR","leaves","Top","2nd",13,0.923076923076923,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.56494935746154
"231","FIC4COF2_Kita","No_CLR_leaves_Top_portion_3rd_branch",7,"CLR","leaves","Top","3rd",20,0.35,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.99573227355399
"232","FIC4COF2_Kita","No_CLR_leaves_Top_portion_4th_branch",0,"CLR","leaves","Top","4th",15,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.70805020110221
"233","FIC4COF2_Kita","No_CRBD_leaves_Top_portion_1st_branch",0,"CRBD","leaves","Top","1st",18,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.89037175789616
"234","FIC4COF2_Kita","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",13,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.56494935746154
"235","FIC4COF2_Kita","No_CRBD_leaves_Top_portion_3rd_branch",0,"CRBD","leaves","Top","3rd",20,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.99573227355399
"236","FIC4COF2_Kita","No_CRBD_leaves_Top_portion_4th_branch",0,"CRBD","leaves","Top","4th",15,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",2.70805020110221
"237","FIC4COF2_Kita","No_CRBD_berries_Top_portion_1st_branch",25,"CRBD","berries","Top","1st",85,0.294117647058824,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",4.44265125649032
"238","FIC4COF2_Kita","No_CRBD_berries_Top_portion_2nd_branch",0,"CRBD","berries","Top","2nd",23,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",3.13549421592915
"239","FIC4COF2_Kita","No_CRBD_berries_Top_portion_3rd_branch",0,"CRBD","berries","Top","3rd",0,NA,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",-Inf
"240","FIC4COF2_Kita","No_CRBD_berries_Top_portion_4th_branch",0,"CRBD","berries","Top","4th",2,0,"Fn","Kitagweta","Op1",10,"FIC4_Kita","(8-16]",0.693147180559945
"241","FIC4COF3_Kita","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",4,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",1.38629436111989
"242","FIC4COF3_Kita","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",10,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.30258509299405
"243","FIC4COF3_Kita","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",6,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",1.79175946922805
"244","FIC4COF3_Kita","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",15,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.70805020110221
"245","FIC4COF3_Kita","No_CLR_leaves_lower_portion_1st_branch",3,"CLR","leaves","lower","1st",4,0.75,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",1.38629436111989
"246","FIC4COF3_Kita","No_CLR_leaves_lower_portion_2nd_branch",0,"CLR","leaves","lower","2nd",10,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.30258509299405
"247","FIC4COF3_Kita","No_CLR_leaves_lower_portion_3rd_branch",3,"CLR","leaves","lower","3rd",6,0.5,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",1.79175946922805
"248","FIC4COF3_Kita","No_CLR_leaves_lower_portion_4th_branch",3,"CLR","leaves","lower","4th",15,0.2,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.70805020110221
"249","FIC4COF3_Kita","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",4,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",1.38629436111989
"250","FIC4COF3_Kita","No_CRBD_leaves_lower_portion_2nd_branch",3,"CRBD","leaves","lower","2nd",10,0.3,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.30258509299405
"251","FIC4COF3_Kita","No_CRBD_leaves_lower_portion_3rd_branch",3,"CRBD","leaves","lower","3rd",6,0.5,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",1.79175946922805
"252","FIC4COF3_Kita","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",15,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.70805020110221
"253","FIC4COF3_Kita","No_CRBD_berries_lower_portion_1st_branch",3,"CRBD","berries","lower","1st",14,0.214285714285714,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.63905732961526
"254","FIC4COF3_Kita","No_CRBD_berries_lower_portion_2nd_branch",10,"CRBD","berries","lower","2nd",72,0.138888888888889,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",4.27666611901606
"255","FIC4COF3_Kita","No_CRBD_berries_lower_portion_3rd_branch",16,"CRBD","berries","lower","3rd",91,0.175824175824176,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",4.51085950651685
"256","FIC4COF3_Kita","No_CRBD_berries_lower_portion_4th_branch",8,"CRBD","berries","lower","4th",33,0.242424242424242,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",3.49650756146648
"257","FIC4COF3_Kita","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",13,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.56494935746154
"258","FIC4COF3_Kita","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",14,0,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.63905732961526
"259","FIC4COF3_Kita","No_CWD_leaves_middle_portion_3rd_branch",1,"CWD","leaves","middle","3rd",16,0.0625,"Fn","Kitagweta","Clone C",18,"FIC4_Kita","(16-22]",2.77258872223978
